stop_id,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,location
15804,Stony Island & 65th Place,41.77616092,-87.58647344,0,1,"(41.77616092, -87.58647344)"
15805,Division & Keeler,41.90252041,-87.73100621,0,1,"(41.90252041, -87.73100621)"
15806,Chicago & Juneway/Mulford,42.02289954,-87.6770962,0,1,"(42.02289954, -87.6770962)"
15807,Chicago & Juneway/Mulford,42.0230205,-87.67731967,0,1,"(42.0230205, -87.67731967)"
15809,Paulina & Harrison,41.87404275,-87.66900458,0,1,"(41.87404275, -87.66900458)"
15811,Taylor & Racine,41.86947788,-87.65700744,0,1,"(41.86947788, -87.65700744)"
15812,79th Street & Aberdeen,41.75047724,-87.65111707,0,1,"(41.75047724, -87.65111707)"
15813,Cicero & 87th Street,41.73422906,-87.74090221,0,1,"(41.73422906, -87.74090221)"
15814,Montrose & Sheridan,41.96184159,-87.65463061,0,1,"(41.96184159, -87.65463061)"
15816,University & 55th Street,41.79491276,-87.59809967,0,1,"(41.79491276, -87.59809967)"
15817,Woodlawn & Hyde Park Blvd,41.80215977,-87.59677589,0,1,"(41.80215977, -87.59677589)"
15818,Woodlawn & Hyde Park Blvd,41.80225019,-87.59664761,0,1,"(41.80225019, -87.59664761)"
15819,119th Street & Western,41.6771407,-87.68030669,0,1,"(41.6771407, -87.68030669)"
15820,Baltimore & 132nd Street,41.65543166,-87.54705542,0,1,"(41.65543166, -87.54705542)"
15821,Baltimore & 131st Street,41.65725453,-87.54704826,0,1,"(41.65725453, -87.54704826)"
15822,Baltimore & 130th Street,41.65904026,-87.54703854,0,1,"(41.65904026, -87.54703854)"
15823,130th Street & Carondolet,41.65923756,-87.54943371,0,1,"(41.65923756, -87.54943371)"
15824,130th Street & Exchange,41.65923933,-87.55187839,0,1,"(41.65923933, -87.55187839)"
15825,130th Street & Exchange,41.65911443,-87.55207036,0,1,"(41.65911443, -87.55207036)"
15826,Monterey & Hermosa,41.69074909,-87.66703016,0,1,"(41.69074909, -87.66703016)"
15827,Cermak & Springfield,41.85150813,-87.72203256,0,1,"(41.85150813, -87.72203256)"
15828,Austin & Thomas,41.90028805,-87.77537919,0,1,"(41.90028805, -87.77537919)"
15829,Division & Humboldt,41.9027994,-87.70248018,0,1,"(41.9027994, -87.70248018)"
15830,Chicago & Menard,41.89484992,-87.77060918,0,1,"(41.89484992, -87.77060918)"
15832,Cicero & Lake (Green Line),41.88691336,-87.7453863,0,1,"(41.88691336, -87.7453863)"
15834,Cicero & 74th Place,41.75745755,-87.74180213,0,1,"(41.75745755, -87.74180213)"
15842,Ashland & Chicago,41.89590919,-87.66742868,0,1,"(41.89590919, -87.66742868)"
15843,Ashland & Chicago,41.89627918,-87.66714744,0,1,"(41.89627918, -87.66714744)"
15844,Fullerton & Long,41.92396561,-87.76085613,0,1,"(41.92396561, -87.76085613)"
15845,Milwaukee & Wolcott/Wood,41.90748086,-87.6728055,0,1,"(41.90748086, -87.6728055)"
15846,Milwaukee & Wolcott/Wood,41.90716583,-87.67256782,0,1,"(41.90716583, -87.67256782)"
15848,Madison & Kostner,41.88050398,-87.7352163,0,1,"(41.88050398, -87.7352163)"
15851,Madison & Kildare,41.88074799,-87.73333334,0,1,"(41.88074799, -87.73333334)"
15852,Madison & Karlov,41.88059058,-87.72786002,0,1,"(41.88059058, -87.72786002)"
15856,Archer & 49th Street/Avers,41.80437819,-87.71990047,0,1,"(41.80437819, -87.71990047)"
15857,Cicero & Irving Park/Milwaukee,41.95385483,-87.74720055,0,1,"(41.95385483, -87.74720055)"
15858,Wentworth & 57th Street,41.79107907,-87.63035396,0,1,"(41.79107907, -87.63035396)"
15860,Jackson & Western,41.87761046,-87.68662143,0,1,"(41.87761046, -87.68662143)"
15861,California & Walton,41.89817426,-87.69684776,0,1,"(41.89817426, -87.69684776)"
15862,Cermak & Oak Park,41.8506062,-87.79355164,0,1,"(41.8506062, -87.79355164)"
15863,Cermak & Oak Park,41.85046468,-87.79299878,0,1,"(41.85046468, -87.79299878)"
15864,Van Buren & Franklin,41.87687482,-87.63548063,0,1,"(41.87687482, -87.63548063)"
15866,Cottage Grove & 38th Street,41.82622647,-87.60796539,0,1,"(41.82622647, -87.60796539)"
15867,State & 79th Street,41.75145683,-87.62448715,0,1,"(41.75145683, -87.62448715)"
15869,Damen Blue Line Station,41.87563471,-87.67630379,0,1,"(41.87563471, -87.67630379)"
15870,Nagle & Narragansett/Sunnyside,41.96370488,-87.78725968,0,1,"(41.96370488, -87.78725968)"
15871,Nagle & Narragansett/Sunnyside,41.96332076,-87.78716813,0,1,"(41.96332076, -87.78716813)"
15872,Halsted & 63rd Parkway,41.78188943,-87.64472738,0,1,"(41.78188943, -87.64472738)"
15873,Halsted & 63rd Parkway,41.78186176,-87.6449548,0,1,"(41.78186176, -87.6449548)"
15874,Halsted & 63rd Street,41.78009092,-87.64464574,0,1,"(41.78009092, -87.64464574)"
15875,Halsted & 63rd Street (Green Line),41.77945168,-87.64486937,0,1,"(41.77945168, -87.64486937)"
15876,Halsted & 65th Street,41.77583101,-87.64479095,0,1,"(41.77583101, -87.64479095)"
15877,63rd Street & Lowe,41.7797515,-87.64046478,0,1,"(41.7797515, -87.64046478)"
15878,63rd Street & Union,41.77984117,-87.64286869,0,1,"(41.77984117, -87.64286869)"
15880,63rd Street & Halsted (Green Line),41.77978284,-87.64501406,0,1,"(41.77978284, -87.64501406)"
15881,63rd Street & Morgan,41.77961187,-87.64939597,0,1,"(41.77961187, -87.64939597)"
15882,63rd Street & Morgan,41.77974103,-87.64995381,0,1,"(41.77974103, -87.64995381)"
15883,Higgins & Melvina,41.97486635,-87.78327586,0,1,"(41.97486635, -87.78327586)"
15884,Pulaski & 83rd Street,41.74189956,-87.72181789,0,1,"(41.74189956, -87.72181789)"
15885,Montrose & Central,41.96054985,-87.76755159,0,1,"(41.96054985, -87.76755159)"
15886,87th Street Red Line Station,41.7364112,-87.62476573,0,1,"(41.7364112, -87.62476573)"
15887,4251 N Marine Drive,41.96012448,-87.64669198,0,1,"(41.96012448, -87.64669198)"
15888,Cherry & North Bliss,41.90134873,-87.65239204,0,1,"(41.90134873, -87.65239204)"
15889,Clybourn & North Ave (Red Line),41.91062583,-87.64925196,0,1,"(41.91062583, -87.64925196)"
15890,Blackhawk & Cherry,41.90719034,-87.65628229,0,1,"(41.90719034, -87.65628229)"
15891,Cherry & Bliss,41.90170896,-87.65249065,0,1,"(41.90170896, -87.65249065)"
15894,Clark & Polk,41.87200623,-87.63069157,0,1,"(41.87200623, -87.63069157)"
15895,Clark & Harrison,41.87429511,-87.63075386,0,1,"(41.87429511, -87.63075386)"
15897,Monroe & Wabash,41.88074308,-87.62592034,0,1,"(41.88074308, -87.62592034)"
15898,Monroe & Dearborn/State,41.88067127,-87.62866459,0,1,"(41.88067127, -87.62866459)"
15899,Monroe & LaSalle,41.88062407,-87.63249507,0,1,"(41.88062407, -87.63249507)"
15900,Monroe & Franklin,41.8805634,-87.63538363,0,1,"(41.8805634, -87.63538363)"
15902,Damen & Grand,41.89061047,-87.6769913,0,1,"(41.89061047, -87.6769913)"
15903,Clark & Madison & Monroe,41.8813809,-87.6309716,0,1,"(41.8813809, -87.6309716)"
15904,LaSalle & Wacker/Lake,41.88630189,-87.63229959,0,1,"(41.88630189, -87.63229959)"
15907,Wentworth & 51st Street,41.80224111,-87.630666,0,1,"(41.80224111, -87.630666)"
15908,59th Street & Stewart,41.78711844,-87.6359238,0,1,"(41.78711844, -87.6359238)"
15909,59th Street & Princeton,41.78728926,-87.6332088,0,1,"(41.78728926, -87.6332088)"
15910,87th Street & Utica,41.73536224,-87.69839333,0,1,"(41.73536224, -87.69839333)"
15912,55th Street & Springfield,41.79317381,-87.72084673,0,1,"(41.79317381, -87.72084673)"
15913,Ashland & 75th Place,41.75717727,-87.6637317,0,1,"(41.75717727, -87.6637317)"
15914,Ashland & 75th Place,41.75700658,-87.66346244,0,1,"(41.75700658, -87.66346244)"
15915,Lake Park & 47th Street Terminal,41.80935511,-87.5916452,0,1,"(41.80935511, -87.5916452)"
15918,Indiana & 13th Street,41.86565668,-87.62270435,0,1,"(41.86565668, -87.62270435)"
15919,Shoreland Dorm,41.79643496,-87.58100725,0,1,"(41.79643496, -87.58100725)"
15920,Brainard & Baltimore,41.6494486,-87.54703703,0,1,"(41.6494486, -87.54703703)"
15921,1440 S Indiana,41.86265689,-87.6225905,0,1,"(41.86265689, -87.6225905)"
15922,Milwaukee & Logan Boulevard,41.92865328,-87.70656813,0,1,"(41.92865328, -87.70656813)"
15924,Central & Sheridan,42.06394646,-87.67727047,0,1,"(42.06394646, -87.67727047)"
15926,63rd Street & Archer Terminal,41.77695843,-87.81455419,0,1,"(41.77695843, -87.81455419)"
15927,Harlem & Berwyn,41.97702816,-87.80692417,0,1,"(41.97702816, -87.80692417)"
15930,Irving Park & Fremont,41.95459923,-87.65200368,0,1,"(41.95459923, -87.65200368)"
15931,Lawrence & California,41.96860122,-87.69888391,0,1,"(41.96860122, -87.69888391)"
15932,Cottage Grove & 46th Street,41.81152172,-87.60649539,0,1,"(41.81152172, -87.60649539)"
15933,76th Street & Ford City Movie Theatre,41.75422454,-87.73371863,0,1,"(41.75422454, -87.73371863)"
15935,76th Street & Ford City Movie Theatre,41.75434144,-87.73392743,0,1,"(41.75434144, -87.73392743)"
15936,35th Street & Wood,41.83050752,-87.67061935,0,1,"(41.83050752, -87.67061935)"
15938,Roosevelt & Central Park,41.86636951,-87.71577513,0,1,"(41.86636951, -87.71577513)"
15939,18th Street & Wolcott,41.85775106,-87.67376887,0,1,"(41.85775106, -87.67376887)"
15940,Pulaski Pink Line Station,41.85387993,-87.72490168,0,1,"(41.85387993, -87.72490168)"
15941,Kedzie & 24th Street,41.84831269,-87.70506992,0,1,"(41.84831269, -87.70506992)"
15942,47th Street & Archer,41.80804677,-87.71455604,0,1,"(41.80804677, -87.71455604)"
15943,47th Street & Kildare,41.80783956,-87.73128187,0,1,"(41.80783956, -87.73128187)"
15944,Ashland & 69th Street,41.76835705,-87.66401195,0,1,"(41.76835705, -87.66401195)"
15945,Clark & 11th Place,41.86865539,-87.63057958,0,1,"(41.86865539, -87.63057958)"
15948,Lawrence & Sacramento,41.96854818,-87.70386801,0,1,"(41.96854818, -87.70386801)"
15949,Montrose & Central Park,41.96112506,-87.71831316,0,1,"(41.96112506, -87.71831316)"
15951,Ashland & 32nd Street,41.83565592,-87.66556468,0,1,"(41.83565592, -87.66556468)"
15953,Kedzie & 57th Street,41.79002974,-87.70338124,0,1,"(41.79002974, -87.70338124)"
15954,Blue Island & Wood,41.8504171,-87.67062084,0,1,"(41.8504171, -87.67062084)"
15955,Blue Island & Leavitt,41.84667138,-87.68084716,0,1,"(41.84667138, -87.68084716)"
15958,North Ave & Rockwell,41.91017528,-87.69174797,0,1,"(41.91017528, -87.69174797)"
15959,Irving Park & Harlem,41.95269044,-87.80686788,0,1,"(41.95269044, -87.80686788)"
15960,Addison & Panama,41.94490089,-87.82883681,0,1,"(41.94490089, -87.82883681)"
15961,Austin & Ontario,41.89047426,-87.77492115,0,1,"(41.89047426, -87.77492115)"
15962,Division & Kilbourn,41.90253918,-87.73882789,0,1,"(41.90253918, -87.73882789)"
15963,63rd Street & Rockwell,41.7791173,-87.68830927,0,1,"(41.7791173, -87.68830927)"
15964,63rd Street & Rockwell,41.7792627,-87.68871225,0,1,"(41.7792627, -87.68871225)"
15965,Cermak & Michigan,41.85298845,-87.6241028,0,1,"(41.85298845, -87.6241028)"
15967,South Chicago & Elliott,41.747294,-87.57993877,0,1,"(41.747294, -87.57993877)"
15968,South Chicago & Constance,41.74781522,-87.58024829,0,1,"(41.74781522, -87.58024829)"
15970,Ashland & 37th Street,41.82703306,-87.66535379,0,1,"(41.82703306, -87.66535379)"
15972,Kedzie & Fillmore,41.86808264,-87.70579839,0,1,"(41.86808264, -87.70579839)"
15973,Kedzie Pink Line Station,41.85411064,-87.70523943,0,1,"(41.85411064, -87.70523943)"
15974,69th Street & Ashland,41.76849085,-87.66359167,0,1,"(41.76849085, -87.66359167)"
15975,Roosevelt & Clinton,41.86713467,-87.64047381,0,1,"(41.86713467, -87.64047381)"
15976,Ashland & Clybourn,41.92413689,-87.66826017,0,1,"(41.92413689, -87.66826017)"
15982,State & Marquette Rd,41.77345849,-87.62535294,0,1,"(41.77345849, -87.62535294)"
15983,Roosevelt & Western,41.86651245,-87.68571469,0,1,"(41.86651245, -87.68571469)"
15986,Fullerton & Lavergne,41.92427086,-87.75159692,0,1,"(41.92427086, -87.75159692)"
15989,Kedzie & Fulton,41.88624961,-87.70635387,0,1,"(41.88624961, -87.70635387)"
15991,Ashland & Washington,41.88349919,-87.66671864,0,1,"(41.88349919, -87.66671864)"
15992,Jackson & Campbell,41.87745393,-87.6888655,0,1,"(41.87745393, -87.6888655)"
15993,Racine & Lexington,41.87231854,-87.65673915,0,1,"(41.87231854, -87.65673915)"
16006,Austin & Cornelia,41.94380942,-87.77649834,0,1,"(41.94380942, -87.77649834)"
16007,Cicero & 74th Place,41.7571592,-87.74146377,0,1,"(41.7571592, -87.74146377)"
16011,Chicago Avenue & South Blvd (Purple Line),42.02712735,-87.67805254,0,1,"(42.02712735, -87.67805254)"
16012,Kedzie & 25th Street,41.84650703,-87.70502253,0,1,"(41.84650703, -87.70502253)"
16014,Michigan & 23rd Street,41.85127574,-87.62386542,0,1,"(41.85127574, -87.62386542)"
16015,Irving Park & Lavergne,41.95326677,-87.7520163,0,1,"(41.95326677, -87.7520163)"
16018,Beverly Country Club,41.73537843,-87.68465043,0,1,"(41.73537843, -87.68465043)"
16019,Blue Island & Wood,41.85035306,-87.67127208,0,1,"(41.85035306, -87.67127208)"
16022,North Branch & Halsted,41.89920084,-87.64816426,0,1,"(41.89920084, -87.64816426)"
16023,North Branch & Halsted,41.89900344,-87.64804456,0,1,"(41.89900344, -87.64804456)"
16025,Cherry & Division,41.90339724,-87.65408947,0,1,"(41.90339724, -87.65408947)"
16026,Clybourn & Wisconsin,41.91519744,-87.65535568,0,1,"(41.91519744, -87.65535568)"
16028,Grand & Rush,41.89177539,-87.6256301,0,1,"(41.89177539, -87.6256301)"
16030,Carver High School,41.65627883,-87.59097662,0,1,"(41.65627883, -87.59097662)"
16031,Cicero & Roosevelt,41.86618591,-87.74465599,0,1,"(41.86618591, -87.74465599)"
16032,Central & Homer,41.91538292,-87.76559662,0,1,"(41.91538292, -87.76559662)"
16033,Central & Homer,41.91531719,-87.7658941,0,1,"(41.91531719, -87.7658941)"
16034,Nagle & Northwest Hwy,41.98620339,-87.78760613,0,1,"(41.98620339, -87.78760613)"
16035,North Ave & Austin,41.90915677,-87.77517194,0,1,"(41.90915677, -87.77517194)"
16036,University & 57th Street,41.79133238,-87.59800902,0,1,"(41.79133238, -87.59800902)"
16038,Wacker (Upper) & Adams,41.87952383,-87.63699667,0,1,"(41.87952383, -87.63699667)"
16039,31st Street & Kostner,41.83640784,-87.7343458,0,1,"(41.83640784, -87.7343458)"
16043,Ashland & Congress,41.87527646,-87.66678108,0,1,"(41.87527646, -87.66678108)"
16044,Harrison & Lotus,41.87291976,-87.76177558,0,1,"(41.87291976, -87.76177558)"
16045,Damen & Augusta,41.89934224,-87.67722934,0,1,"(41.89934224, -87.67722934)"
16048,87th Street & Dauphin/Ingleside,41.73676156,-87.60140536,0,1,"(41.73676156, -87.60140536)"
16049,Madison & Loomis,41.88146881,-87.66201484,0,1,"(41.88146881, -87.66201484)"
16050,Halsted & 31st Street,41.83821788,-87.64618923,0,1,"(41.83821788, -87.64618923)"
16051,Jackson & Throop,41.877685,-87.65958703,0,1,"(41.877685, -87.65958703)"
16053,Halsted & 81st Street,41.7473055,-87.64385039,0,1,"(41.7473055, -87.64385039)"
16056,Mies Van Der Rohe & Pearson/Chestnut,41.89798413,-87.62179812,0,1,"(41.89798413, -87.62179812)"
16057,Wentworth & 43rd Street,41.81622959,-87.63125028,0,1,"(41.81622959, -87.63125028)"
16058,Chicago Avenue & Main,42.03422656,-87.67922233,0,1,"(42.03422656, -87.67922233)"
16062,115th Street & Pulaski,41.68391678,-87.71962686,0,1,"(41.68391678, -87.71962686)"
16063,South Blvd & Harlem,41.88671551,-87.8044966,0,1,"(41.88671551, -87.8044966)"
16064,Kedzie & 40th Street,41.82089073,-87.7045507,0,1,"(41.82089073, -87.7045507)"
16065,43rd Street & Berkeley,41.81682646,-87.60043995,0,1,"(41.81682646, -87.60043995)"
16067,47th Street & Homan,41.80800427,-87.70849809,0,1,"(41.80800427, -87.70849809)"
16068,Cicero & Pershing,41.82232724,-87.74336636,0,1,"(41.82232724, -87.74336636)"
16069,Cicero & Pershing,41.82179553,-87.74369328,0,1,"(41.82179553, -87.74369328)"
16070,Pulaski & 44th Street,41.81322517,-87.72394653,0,1,"(41.81322517, -87.72394653)"
16071,Pulaski & 45th Street,41.81138735,-87.72386355,0,1,"(41.81138735, -87.72386355)"
16073,Pulaski & 46th Street,41.80989475,-87.723507,0,1,"(41.80989475, -87.723507)"
16074,Pulaski & 45th Street,41.81176716,-87.72357419,0,1,"(41.81176716, -87.72357419)"
16075,Pulaski & 43rd Street,41.81541965,-87.72373264,0,1,"(41.81541965, -87.72373264)"
16077,63rd Street & Cottage Grove (Green Line),41.78046531,-87.60617373,0,1,"(41.78046531, -87.60617373)"
16078,Jackson & Leavitt,41.87767255,-87.68168,0,1,"(41.87767255, -87.68168)"
16079,Jackson & Oakley,41.87763809,-87.6841316,0,1,"(41.87763809, -87.6841316)"
16080,63rd Street & Peoria,41.77975861,-87.64743501,0,1,"(41.77975861, -87.64743501)"
16081,Division & Milwaukee (Blue Line),41.90326109,-87.66595146,0,1,"(41.90326109, -87.66595146)"
16082,63rd Street & Lawndale,41.77884527,-87.71559123,0,1,"(41.77884527, -87.71559123)"
16083,Grand & Central,41.91864603,-87.76552917,0,1,"(41.91864603, -87.76552917)"
16084,Western & 24th Street,41.84860584,-87.68541147,0,1,"(41.84860584, -87.68541147)"
16087,Madison & Campbell,41.88121399,-87.68874093,0,1,"(41.88121399, -87.68874093)"
16088,Madison & Talman,41.88103301,-87.69229365,0,1,"(41.88103301, -87.69229365)"
16095,Division & Cicero,41.90243285,-87.74631309,0,1,"(41.90243285, -87.74631309)"
16096,Garfield & LaSalle,41.79414996,-87.62969679,0,1,"(41.79414996, -87.62969679)"
16098,California & Taylor,41.86940363,-87.6959016,0,1,"(41.86940363, -87.6959016)"
16100,California & Fillmore,41.86813237,-87.69602132,0,1,"(41.86813237, -87.69602132)"
16101,North Ave & Kildare,41.90989259,-87.73391254,0,1,"(41.90989259, -87.73391254)"
16102,North Ave & Natchez,41.90919935,-87.78843547,0,1,"(41.90919935, -87.78843547)"
16103,Roosevelt & Loomis,41.86681081,-87.66133342,0,1,"(41.86681081, -87.66133342)"
16104,Roosevelt & Loomis,41.86701749,-87.66188434,0,1,"(41.86701749, -87.66188434)"
16105,California & Washington,41.88269579,-87.69640665,0,1,"(41.88269579, -87.69640665)"
16110,Madison & Francisco,41.88099888,-87.69856203,0,1,"(41.88099888, -87.69856203)"
16111,Blackstone & 63rd Street,41.78020215,-87.58888488,0,1,"(41.78020215, -87.58888488)"
16112,North Riverside & Cermak,41.85010618,-87.80830713,0,1,"(41.85010618, -87.80830713)"
16113,Cermak & East,41.85072717,-87.78870535,0,1,"(41.85072717, -87.78870535)"
16114,Blue Island & Damen,41.84857231,-87.67539726,0,1,"(41.84857231, -87.67539726)"
16119,Indiana & 33rd Boulevard,41.8349486,-87.62175239,0,1,"(41.8349486, -87.62175239)"
16120,State & 37th Street,41.82754403,-87.62636806,0,1,"(41.82754403, -87.62636806)"
16121,75th Street & Vincennes,41.75819155,-87.63166392,0,1,"(41.75819155, -87.63166392)"
16122,Western & Berwyn,41.97786718,-87.68911811,0,1,"(41.97786718, -87.68911811)"
16123,Michigan & 103rd Street,41.70705363,-87.62032417,0,1,"(41.70705363, -87.62032417)"
16124,Cornell & Hyde Park,41.80268932,-87.58636621,0,1,"(41.80268932, -87.58636621)"
16125,Halsted & North Branch,41.89886533,-87.64796545,0,1,"(41.89886533, -87.64796545)"
16126,Halsted & 51st Street,41.80177824,-87.64525877,0,1,"(41.80177824, -87.64525877)"
16127,Halsted & 47th Street,41.80869127,-87.64564336,0,1,"(41.80869127, -87.64564336)"
16129,Forest Glen Garage,41.98388357,-87.76586647,0,1,"(41.98388357, -87.76586647)"
16138,Kedzie & 63rd Street,41.77886813,-87.70322963,0,1,"(41.77886813, -87.70322963)"
16139,Roosevelt & State,41.86753563,-87.62782765,0,1,"(41.86753563, -87.62782765)"
16140,Roosevelt Orange/Red/Green Line Station,41.86755162,-87.62666395,0,1,"(41.86755162, -87.62666395)"
16142,North Ave & Orchard,41.91102555,-87.64571437,0,1,"(41.91102555, -87.64571437)"
16166,Lexington & Leamington,41.87102659,-87.75295896,0,1,"(41.87102659, -87.75295896)"
16173,Addison & Kimball,41.94663193,-87.71293579,0,1,"(41.94663193, -87.71293579)"
16174,Addison & Pulaski,41.94630968,-87.72707438,0,1,"(41.94630968, -87.72707438)"
16175,Irving Park & Kilbourn,41.9533972,-87.74078704,0,1,"(41.9533972, -87.74078704)"
16181,Monroe & Canal,41.88053874,-87.63931642,0,1,"(41.88053874, -87.63931642)"
16186,Loomis & Cermak,41.852533,-87.66125787,0,1,"(41.852533, -87.66125787)"
16190,Washtenaw & Ogden,41.86200252,-87.69322237,0,1,"(41.86200252, -87.69322237)"
16192,Lawrence & Sheridan,41.96903357,-87.65459087,0,1,"(41.96903357, -87.65459087)"
16193,Cermak & Halsted,41.85273736,-87.64662275,0,1,"(41.85273736, -87.64662275)"
16194,Broadway & Wilson,41.96559124,-87.65747542,0,1,"(41.96559124, -87.65747542)"
16195,Cermak & Loomis,41.85249355,-87.66138582,0,1,"(41.85249355, -87.66138582)"
16196,63rd Street & Racine,41.77967592,-87.65473315,0,1,"(41.77967592, -87.65473315)"
16197,State & 36th Street,41.82871069,-87.62663248,0,1,"(41.82871069, -87.62663248)"
16198,State & 36th Street,41.82858497,-87.62637787,0,1,"(41.82858497, -87.62637787)"
16199,43rd Street & Calumet (Green Line),41.81655033,-87.61846099,0,1,"(41.81655033, -87.61846099)"
17000,North Ave & Ashland,41.91069828,-87.66798959,0,1,"(41.91069828, -87.66798959)"
17003,Roosevelt & May,41.86697971,-87.65496331,0,1,"(41.86697971, -87.65496331)"
17011,Milwaukee & Honore,41.90879551,-87.67486606,0,1,"(41.90879551, -87.67486606)"
17013,Milwaukee & California,41.92265984,-87.69709016,0,1,"(41.92265984, -87.69709016)"
17015,Milwaukee & Honore,41.90885516,-87.67520418,0,1,"(41.90885516, -87.67520418)"
17017,Belmont & Central,41.93851092,-87.76624353,0,1,"(41.93851092, -87.76624353)"
17018,Central & Belmont,41.93872538,-87.7664113,0,1,"(41.93872538, -87.7664113)"
17019,Belmont & Central,41.93863989,-87.76677666,0,1,"(41.93863989, -87.76677666)"
17020,Central & Belmont,41.93843211,-87.76657783,0,1,"(41.93843211, -87.76657783)"
17022,55th Street & Spaulding,41.79353045,-87.70585629,0,1,"(41.79353045, -87.70585629)"
17023,State & 37th Street,41.82722623,-87.6265815,0,1,"(41.82722623, -87.6265815)"
17030,55th Street & Kilpatrick,41.79316492,-87.73998807,0,1,"(41.79316492, -87.73998807)"
17031,Vincennes & 103rd Street,41.70656626,-87.65621006,0,1,"(41.70656626, -87.65621006)"
17033,Garfield & Princeton,41.79409469,-87.63310973,0,1,"(41.79409469, -87.63310973)"
17034,47th Street & Cottage Grove,41.80946687,-87.60630417,0,1,"(41.80946687, -87.60630417)"
17037,Jefferson Park Transit Center North Drop Off,41.9700314,-87.76215931,0,1,"(41.9700314, -87.76215931)"
17038,Jefferson Park Transit Center South Drop Off,41.96982527,-87.76112886,0,1,"(41.96982527, -87.76112886)"
17039,Jeffery & 77th Street,41.75514919,-87.57597933,0,1,"(41.75514919, -87.57597933)"
17041,Van Buren & Loomis,41.87649845,-87.66222178,0,1,"(41.87649845, -87.66222178)"
17042,California & Fullerton,41.92459441,-87.69749565,0,1,"(41.92459441, -87.69749565)"
17043,Ewing & Indianapolis,41.71257313,-87.5353668,0,1,"(41.71257313, -87.5353668)"
17045,Montrose & Hazel,41.96186987,-87.65220974,0,1,"(41.96186987, -87.65220974)"
17046,Adams & Clark,41.87947219,-87.6311045,0,1,"(41.87947219, -87.6311045)"
17057,1111 East 60th Street,41.78589843,-87.59950307,0,1,"(41.78589843, -87.59950307)"
17058,Western & 23rd Street,41.84993794,-87.68570189,0,1,"(41.84993794, -87.68570189)"
17059,Roosevelt & Central,41.86553691,-87.76399892,0,1,"(41.86553691, -87.76399892)"
17060,Halsted & 43rd Street,41.81600281,-87.64581309,0,1,"(41.81600281, -87.64581309)"
17061,Ashland & Taylor,41.86954418,-87.6663204,0,1,"(41.86954418, -87.6663204)"
17063,Ashland & Taylor,41.86899322,-87.66659907,0,1,"(41.86899322, -87.66659907)"
17064,Milwaukee & Ainslie,41.96835743,-87.76102643,0,1,"(41.96835743, -87.76102643)"
17065,Racine & 69th Street,41.76849418,-87.65428445,0,1,"(41.76849418, -87.65428445)"
17067,Paulina & Harrison,41.87393446,-87.66918315,0,1,"(41.87393446, -87.66918315)"
17070,87th & California,41.73546485,-87.69251123,0,1,"(41.73546485, -87.69251123)"
17071,Illinois (Lower) & St. Clair,41.89094839,-87.62212368,0,1,"(41.89094839, -87.62212368)"
17072,Vincennes & 74th Street,41.75972371,-87.63076552,0,1,"(41.75972371, -87.63076552)"
17074,Harrison & Ogden,41.87400025,-87.67454311,0,1,"(41.87400025, -87.67454311)"
17075,Harrison & Wood,41.87418726,-87.67180538,0,1,"(41.87418726, -87.67180538)"
17076,Ashland & Madison,41.88161331,-87.66666668,0,1,"(41.88161331, -87.66666668)"
17077,Ashland & Madison,41.88131341,-87.6669398,0,1,"(41.88131341, -87.6669398)"
17078,95th Street & Vanderpoel,41.72127053,-87.66618312,0,1,"(41.72127053, -87.66618312)"
17079,Cermak & Michigan,41.85274871,-87.62354147,0,1,"(41.85274871, -87.62354147)"
17081,95th Street & Stony Island,41.72242854,-87.58571329,0,1,"(41.72242854, -87.58571329)"
17082,7150 S Cicero,41.76324861,-87.7420352,0,1,"(41.76324861, -87.7420352)"
17084,Roosevelt & Michigan,41.86759322,-87.62450326,0,1,"(41.86759322, -87.62450326)"
17085,Damen & 87th Street,41.73587816,-87.67266283,0,1,"(41.73587816, -87.67266283)"
17086,Damen & 87th Street,41.73587598,-87.67296031,0,1,"(41.73587598, -87.67296031)"
17088,Cermak & Prairie,41.85284869,-87.6208343,0,1,"(41.85284869, -87.6208343)"
17089,Ogden & Washtenaw,41.86216183,-87.69348188,0,1,"(41.86216183, -87.69348188)"
17090,71st Street & Eberhart,41.76582986,-87.6129794,0,1,"(41.76582986, -87.6129794)"
17093,1916 W 119th Street,41.67750041,-87.66877633,0,1,"(41.67750041, -87.66877633)"
17094,119th & Division,41.67733926,-87.66899253,0,1,"(41.67733926, -87.66899253)"
17096,Pulaski & Belmont,41.93931828,-87.72709927,0,1,"(41.93931828, -87.72709927)"
17097,79th Red Line Station,41.75089853,-87.62494095,0,1,"(41.75089853, -87.62494095)"
17098,87th Street & Avalon,41.73686728,-87.59372725,0,1,"(41.73686728, -87.59372725)"
17099,87th Street & Wolcott,41.73559533,-87.67043721,0,1,"(41.73559533, -87.67043721)"
17103,Cottage Grove & 77th Street,41.7548775,-87.60543794,0,1,"(41.7548775, -87.60543794)"
17104,Cottage Grove & 83rd Street,41.74381085,-87.60514956,0,1,"(41.74381085, -87.60514956)"
17105,Kedzie & 53rd Street,41.79706012,-87.70374076,0,1,"(41.79706012, -87.70374076)"
